"mean","variance","variance.expected","variance.standardized","gene"
0.00883231588517989,0.0113535207222406,0.0132633433190662,0.856007452202475,"TMEM217"
0.158851798934927,0.237298551559183,0.277222411542687,0.855986174561648,"RAB6A"
0.0361085855305884,0.0488388949366716,0.0570594424469484,0.855930111516245,"PRELID2"
0.0172749707754254,0.0229543295514248,0.0268202164604671,0.85585922042275,"ZFP92"
0.182621119625925,0.283350832138988,0.331102184066129,0.855780619322025,"BCR"
0.133004286270944,0.190153755632443,0.222221252784036,0.855695633294089,"POLR3D"
0.632549681776854,1.8583376266234,2.17185089688884,0.855646964202492,"PABPC1L"
0.22366541109235,0.368777365822161,0.431035042460631,0.855562377752256,"TMEM185B"
0.00467593193921288,0.00569390315019334,0.00665544047756682,0.855526117224775,"RDM1"
0.00467593193921288,0.00569390315019334,0.00665544047756682,0.855526117224775,"PTGER1"
0.19625925444863,0.31026919544403,0.362665926261475,0.855523425215102,"DHRS7"
0.0624756461878166,0.0856000538040604,0.10006074973118,0.855480835732601,"LONRF1"
0.293025068190674,0.531168543279022,0.620944599273702,0.855420183862315,"FNDC3A"
0.116898298480322,0.165080739330698,0.192983101836161,0.855415514415609,"REC8"
0.00818288089362255,0.0104552453239415,0.0122224737107197,0.855411561635988,"SGSM1"
0.00818288089362255,0.0104552453239415,0.0122224737107197,0.855411561635988,"CBARP"
0.166515131835303,0.252082047413246,0.294704017066756,0.855373638684206,"NOSIP"
0.0233796596960644,0.0311498650629655,0.0364239211344919,0.855203506177921,"DOK4"
0.0879334978568645,0.122040662763171,0.142714535767898,0.855138280810098,"TICAM2"
0.0477984153786206,0.0652650276877976,0.0763223053050676,0.855123904170969,"BCORL1"
0.145473438108845,0.211622466785932,0.24747728030953,0.855118766948019,"FAM168A"
0.118846603454994,0.167868973478653,0.196312071838628,0.855112841031207,"GPD2"
0.027146382647097,0.036285581453203,0.0424384925544823,0.855015795073772,"TXNRD3"
0.0227302247045071,0.0302704872274242,0.0354039406585312,0.855003331956211,"CCDC149"
0.100532536693077,0.140580386671805,0.16444163635808,0.854895328125321,"WDR1"
0.075594233017275,0.103923636838652,0.12156443386079,0.854885212213151,"TECPR2"
0.149370048058189,0.2190470829739,0.256237174272631,0.854860671936835,"TP53BP2"
0.0694895440966359,0.0953264606272155,0.111520607116729,0.854787855731774,"BRF2"
0.0932588647876348,0.129779180966808,0.151851233519599,0.854646866928847,"TRIM59"
0.0596181322249643,0.0815322521835208,0.0954129765501893,0.854519533206609,"PRUNE1"
0.314326535913755,0.586558818276021,0.686429504473503,0.854507002472015,"HNRNPL"
0.0779321989868814,0.107201959029341,0.125454858095382,0.854506239589681,"GLRX2"
0.0324717495778673,0.0436323801773879,0.0510624153979028,0.854491113226502,"ENOX2"
0.146902195090271,0.214192467829682,0.250669842453996,0.854480402320392,"OCIAD2"
0.205221457332121,0.328624330659293,0.384599666397704,0.854458179169287,"SELENOT"
0.0054552539290817,0.00672523763769532,0.00787133299150141,0.854396281412117,"GIPC3"
0.0054552539290817,0.00672523763769532,0.00787133299150141,0.854396281412117,"MYORG"
0.0054552539290817,0.00672523763769532,0.00787133299150141,0.854396281412117,"KIF25"
0.0075334459020652,0.00955612628444794,0.0111847348373179,0.8543900614044,"PCDHGA2"
0.0075334459020652,0.00955612628444794,0.0111847348373179,0.8543900614044,"POU5F1B"
0.0657228211456033,0.0899901601065632,0.105332019367152,0.8543476204789,"NDUFAF1"
0.0611767762047019,0.0836822211493353,0.0979527617273833,0.854312014011762,"SMYD5"
0.0484478503701779,0.06611184097323,0.0773881463148716,0.854288985088733,"PRXL2C"
0.00389660994934407,0.00466135381937123,0.00545652851551298,0.854270953797627,"ARHGEF33"
0.00389660994934407,0.00466135381937123,0.00545652851551298,0.854270953797627,"PRKCG"
0.00389660994934407,0.00466135381937123,0.00545652851551298,0.854270953797627,"ABCG2"
0.00389660994934407,0.00466135381937123,0.00545652851551298,0.854270953797627,"GPM6A"
0.00389660994934407,0.00466135381937123,0.00545652851551298,0.854270953797627,"CAPS2"
0.135991687232108,0.194676111128602,0.227892795441083,0.854244254417123,"DDX19A"
0.0214313547213924,0.0285092006327578,0.0333744641399927,0.854221973817261,"KCND1"
0.147811404078452,0.215873034834857,0.252716150536411,0.854211471552751,"MAPK6"
0.110403948564749,0.15512557076123,0.18161827169314,0.854129759715637,"SLC35B4"
0.203273152357449,0.324354055152062,0.379781195176957,0.854055069790727,"DYNLRB1"
0.0384465515001948,0.0520420655697509,0.0609383660665711,0.854011502587683,"TCF7L2"
0.0187037277568515,0.02485147612406,0.0291019892159268,0.853944242081543,"SYDE1"
0.064813612157423,0.0886799178401464,0.103852984039885,0.853898601566308,"ALKBH7"
0.0874139498636187,0.121092545043099,0.141817107387039,0.853864158381262,"WDR41"
0.139108975191583,0.199794009816809,0.233989096974413,0.853860339649336,"CDYL"
0.0511754773347188,0.0698670904040168,0.081833183964639,0.853774557204167,"STARD10"
0.140927393167944,0.202922028892282,0.237676979519287,0.853772331265315,"PPOX"
0.353162748408884,0.695602817235152,0.814887424551363,0.853618299016115,"CHID1"
0.0550720872840629,0.0751688016356922,0.0880610101428223,0.853599129896181,"MAP10"
0.144044681127419,0.208528767034254,0.244326848150147,0.853482818663091,"FTSJ3"
0.10429925964411,0.14591422376017,0.170966887833157,0.853464817717003,"SKP2"
0.167943888816729,0.25433210597038,0.298003753346299,0.853452693512996,"PRKRA"
0.110923496557995,0.155789988820405,0.182543832202632,0.853438798455111,"NUDCD1"
0.244707104818808,0.414259783647876,0.485409984752544,0.853422460724753,"IK"
0.297701000129887,0.54191599216709,0.635044411095018,0.853351328976588,"NUP85"
0.139498636186518,0.20033495255075,0.234767543866623,0.853333255744101,"ZNF175"
0.124431744382387,0.175993035708194,0.206258578992823,0.853264075451209,"AP2M1"
0.124431744382387,0.175993035708194,0.206258578992823,0.853264075451205,"SH2D3A"
0.0745551370307832,0.102261022518099,0.119848776360262,0.85325045130796,"USE1"
0.178984283673204,0.27557283152745,0.322991588287042,0.8531888802087,"NFXL1"
